,id,imdbid,rating,title,year
4740,241,1129442,0,Transporter 3,2008
4741,2022,0951216,3,Mad Money,2008
4742,245,0497465,3,Vicky Cristina Barcelona,2008
4743,7536,1280558,1,A Wednesday,2008
4744,7210,1339302,3,"Bleach: Fade to Black, I Call Your Name",2008
4745,7622,0412536,1,Brideshead Revisited,2008
4746,8528,1284526,1,Venkovsky ucitel,2008
4747,8536,1114723,1,Mannen som elsket Yngve,2008
4748,6262,1068641,3,"Burning Plain, The",2008
4749,5904,1073241,3,Nothing But the Truth,2008
4750,6287,1064932,2,Bienvenue chez les Ch&#39;tis,2008
4751,7071,1221141,3,La mujer sin cabeza,2008
4752,260,0838283,1,Step Brothers,2008
4753,273,0976051,1,"Reader, The",2008
4754,279,1174954,3,Resident Evil: Degeneration,2008
4755,1014,0852713,3,"House Bunny, The",2008
4756,2424,0844286,3,"Brothers Bloom, The",2008
4757,2078,1056444,0,Damn Bastard!,2008
4758,2082,1152397,3,American Violet,2008
4759,1746,0938341,1,T&ocirc;ky&ocirc; sonata (Tokyo Sonata),2008
4760,5748,1173745,1,Revanche,2008
4761,1050,0367882,1,Indiana Jones and the Kingdom of the Crystal Skull,2008
4762,2461,0965440,3,Rain,2008
4763,5412,0426592,3,Superhero Movie,2008
4764,747,1000774,3,Sex and the City,2008
4765,2860,1178197,1,"World is Big and Salvation Lurks Around the Corner, The",2008
4766,380,0861689,3,Blindness,2008
4767,1107,1305138,2,El regalo,2008
4768,384,0910936,2,Pineapple Express,2008
4769,34,0780536,1,In Bruges,2008
4770,5481,1153103,3,Dead at 17,2008
4771,429,0406759,3,"Eye, The",2008
4772,3288,1294138,3,Barbie and the Diamond Castle,2008
4773,1492,1288589,3,Helen,2008
4774,4767,1052040,0,Seventh Moon,2008
4775,66,0468569,3,"Dark Knight, The",2008
4776,74,0425061,1,Get Smart,2008
4777,464,0962726,3,High School Musical 3: Senior Year,2008
4778,3693,1260502,3,Ghost in the Shell 2.0,2008
4779,469,0876563,3,Gake no ue no Ponyo,2008
4780,1178,1077084,3,God&#39;s Forgotten Town,2008
4781,473,0823671,3,Tinker Bell,2008
4782,1892,0455824,2,Australia,2008
4783,492,0964516,3,Fashion,2008
4784,1548,1216477,3,Dim Sum Funeral,2008
4785,500,0808244,3,Easy Virtue,2008
4786,1912,0109688,1,Ashes of Time Redux,2008
4787,504,0421715,3,"Curious Case of Benjamin Button, The",2008
4788,2274,1104733,3,Hamlet 2,2008
4789,141,1029134,3,Birds of America,2008
4790,145,0799934,1,Be Kind Rewind,2008
4791,1586,0929629,1,Stargate: Continuum,2008
4792,1590,0499448,3,"Chronicles of Narnia: Prince Caspian, The",2008
4793,540,0818165,3,"Alphabet Killer, The",2008
4794,3029,1172203,1,Sita Sings the Blues,2008
4795,1616,0383028,3,"Synecdoche, New York",2008
4796,189,0887883,1,Burn After Reading,2008
4797,193,0765476,1,Meet Dave,2008
4798,2331,0800240,1,Deception,2008
4799,197,0981227,3,Nick and Norah&#39;s Infinite Playlist,2008
4800,2694,1279083,3,Examined Life,2008
4801,584,0893402,2,Franklyn,2008
4802,214,0411477,1,Hellboy II: The Golden Army,2008
4803,222,0452608,1,Death Race,2008
4804,3466,0948535,1,Paris 36,2008
4805,252,0978759,3,Frozen River,2008
4806,7190,0914798,3,"Boy in the Striped Pajamas, The",2008
4807,6861,1037146,3,All about women,2008
4808,6543,0964586,3,Skin,2008
4809,7641,0986233,0,Hunger,2008
4810,8503,1267379,2,Dead Space: Downfall,2008
4811,7657,1067733,1,"Patrik, Age 1.5",2008
4812,5858,1190539,0,"Chaser, The",2008
4813,8563,1235075,1,Valami Amerika 2,2008
4814,7381,1078600,3,Solo Quiero Caminar,2008
4815,6681,0948530,3,Aanrijding in Moscou,2008
4816,7074,1172963,3,Etz Limon,2008
4817,7813,1076252,2,Picture This,2008
4818,263,0942385,0,Tropic Thunder,2008
4819,990,0870111,1,Frost/Nixon,2008
4820,3512,0476991,3,Were the World Mine,2008
4821,5703,1142798,3,"Family That Preys, The",2008
4822,286,0824747,3,Changeling,2008
4823,1013,0970411,3,City of Ember,2008
4824,5007,0866439,2,Made of Honor,2008
4825,298,0970416,3,"Day the Earth Stood Still, The",2008
4826,306,0494238,3,Inkheart,2008
4827,310,0960731,3,Bedtime Stories,2008
4828,2094,1048171,3,S&eacute;raphine,2008
4829,1749,1152850,3,Wendy and Lucy,2008
4830,3182,0963743,3,"Angus, Thongs and Perfect Snogging",2008
4831,1757,0425637,1,Chi bi (Red Cliff),2008
4832,2460,1179080,3,Rough Aunties,2008
4833,5050,0896534,0,Deadgirl,2008
4834,2118,1094661,3,Coco Chanel,2008
4835,355,0430770,3,"Women, The",2008
4836,728,0441773,3,Kung Fu Panda,2008
4837,2843,1117379,3,Bonnie &amp; Clyde vs. Dracula,2008
4838,3,0910970,1,WALL-E,2008
4839,3612,0482606,3,"Strangers, The",2008
4840,19,0200465,3,"Bank Job, The",2008
4841,28,0489099,1,Jumper,2008
4842,770,1128075,3,Ai no mukidashi,2008
4843,47,0478087,3,21,2008
4844,5475,0963794,3,"Ruins, The",2008
4845,4026,1266097,3,Pirates II: Stagnetti&#39;s Revenge,2008
4846,428,0936501,3,Taken,2008
4847,61,0448157,0,Hancock,2008
4848,1144,0822832,2,Marley &amp; Me,2008
4849,1495,1032755,1,RocknRolla,2008
4850,65,0490181,1,"Mutant Chronicles, The",2008
4851,447,0940709,1,CJ7 (Changjiang 7 hao),2008
4852,1504,1186369,3,Lorna&#39;s Silence,2008
4853,73,0410377,3,Nim&#39;s Island,2008
4854,3304,0882978,1,Three Kingdoms: Resurrection of the Dragon,2008
4855,1161,0465502,2,Igor,2008
4856,81,1054485,2,Futurama: The Beast with a Billion Backs,2008
4857,463,1059786,1,Eagle Eye,2008
4858,5174,1052352,3,Princess: A Modern Fairtyale,2008
4859,4805,0831887,2,"Spirit, The",2008
4860,829,1316037,3,Birdemic,2008
4861,1891,0800039,3,Forgetting Sarah Marshall,2008
4862,2257,0951257,3,Bi the Way,2008
4863,495,0887912,1,"Hurt Locker, The",2008
4864,2968,0800241,3,Transsiberian,2008
4865,499,1084950,3,Rachel Getting Married,2008
4866,503,0892255,1,Che: Part One,2008
4867,2614,0961066,3,Everlasting Moments,2008
4868,2269,0960890,3,Zombie Strippers!,2008
4869,1915,0443559,1,Killshot,2008
4870,3381,1022606,3,Lion&#39;s Den,2008
4871,140,0871426,3,Baby Mama,2008
4872,4483,0487928,3,Dante 01,2008
4873,523,1129435,3,"Beaches of Agnes, The",2008
4874,1585,0942903,3,Stargate: The Ark of Truth,2008
4875,3758,0483607,3,Doomsday,2008
4876,5584,0830570,3,I Can&#39;t Think Straight,2008
4877,883,0870089,0,Ciao,2008
4878,3016,1077094,3,One Million Yen Girl,2008
4879,5244,0785007,3,Over Her Dead Body,2008
4880,3020,0887971,3,While She Was Out,2008
4881,903,0369436,3,Four Christmases,2008
4882,192,0811080,3,Speed Racer,2008
4883,196,0800308,1,Appaloosa,2008
4884,2342,1133991,1,What Doesn&#39;t Kill You,2008
4885,1290,1045670,3,Happy-Go-Lucky,2008
4886,217,0430922,1,Role Models,2008
4887,3457,0902290,1,I Sell the Dead,2008
4888,3461,0864761,3,"Duchess, The",2008
4889,5656,0859163,3,"Mummy: Tomb of the Dragon Emperor, The",2008
4890,4959,0984130,3,Miao Miao,2008
4891,251,1010048,1,Slumdog Millionaire,2008
4892,5691,1143155,3,Treeless Mountain,2008
4893,6817,0874425,3,Pretty Ugly People,2008
4894,6825,0443649,1,"10,000 BC",2008
4895,6946,1206285,3,Camino,2008
4896,8534,1092019,1,TBS,2008
4897,6621,0443701,3,"X-Files: I Want to Believe, The",2008
4898,1341,1352824,3,Chloe,2009
4899,2401,1013752,1,Fast &amp; Furious,2009
4900,2048,0878804,2,"Blind Side, The",2009
4901,642,0971209,3,A Perfect Getaway,2009
4902,276,1054487,3,Futurama: Into the Wild Green Yonder,2009
4903,5718,1082009,3,Queen to Play,2009
4904,665,1252595,3,Ghosted,2009
4905,3906,1216516,3,Tinker Bell and the Lost Treasure,2009
4906,2438,1095217,3,"Bad Lieutenant: Port of Call - New Orleans, The",2009
4907,677,1272041,3,My Queen Karo,2009
4908,1036,1348327,3,Villa Amalia,2009
4909,1395,0901476,3,Bride Wars,2009
4910,1756,1235166,1,A Prophet (Un Prophete),2009
4911,2105,0768239,3,Storm,2009
4912,2109,1247662,3,"Good Guy, The",2009
4913,5402,1326221,3,Fruit Fly,2009
4914,703,0485601,0,"Secret of Kells, The",2009
4915,334,1049413,1,Up,2009
4916,4322,1314645,3,C Me Dance,2009
4917,2125,1343097,3,"Girl Who Kicked the Hornets&#39; Nest, The",2009
4918,354,0448011,1,Knowing,2009
4919,358,0409459,3,Watchmen,2009
4920,2149,1216487,3,"Girl Who Played with Fire, The",2009
4921,757,1045772,1,I Love You Phillip Morris,2009
4922,5462,1123894,3,And Then Came Lola,2009
4923,423,0806027,3,Blood: The Last Vampire,2009
4924,1482,1426362,1,Go get some rosemary,2009
4925,427,1135503,3,Julie &amp; Julia,2009
4926,1486,1474276,3,Summer Wars,2009
4927,2196,1424797,2,J&#39;ai tu&eacute; ma m&egrave;re,2009
4928,1490,0962736,3,"Young Victoria, The",2009
4929,1494,1268989,3,"Unloved, The",2009
4930,4765,0815245,3,"Uninvited, The",2009
4931,804,1176740,3,Away We Go,2009
4932,4047,1188729,1,Pandorum,2009
4933,5153,1266029,3,Nowhere Boy,2009
4934,4780,1273204,3,David&#39;s Birthday,2009
4935,812,1131729,3,"Boat That Rocked, The",2009
4936,1870,1019452,2,A Serious Man,2009
4937,458,1080016,1,Ice Age: Dawn of the Dinosaurs,2009
4938,1520,0914837,1,44 Inch Chest,2009
4939,5173,2177683,3,Reservoir Hill,2009
4940,471,1148204,3,Orphan,2009
4941,1180,0881891,3,All About Steve,2009
4942,4076,0493451,1,"Skeptic, The",2009
4943,4088,1425928,3,Vampire Girl versus Frankenstein Girl,2009
4944,494,0472033,0,9,2009
4945,498,1135487,2,Duplicity,2009
4946,5202,1220214,1,Heartless,2009
4947,4466,1493886,1,"Wild Hunt, The",2009
4948,3732,0860906,3,Evangelion: 2.0 You Can (Not) Advance,2009
4949,518,1124039,0,Echelon Conspiracy,2009
4950,522,1172233,3,Whip It,2009
4951,886,0810784,3,Bright Star,2009
4952,4129,0862467,0,Valhalla Rising,2009
4953,534,0844471,1,Cloudy with a Chance of Meatballs,2009
4954,5251,1527679,3,Nasty Old People,2009
4955,550,0432283,1,Fantastic Mr. Fox,2009
4956,1609,1360860,3,About Elly,2009
4957,906,0375568,3,Astro Boy,2009
4958,910,0433362,1,Daybreakers,2009
4959,562,0780521,3,"Princess and the Frog, The",2009
4960,4533,0874271,3,Elsewhere,2009
4961,922,1334537,1,Humpday,2009
4962,932,0910554,2,Frequently Asked Questions About Time Travel,2009
4963,578,1193138,2,Up in the Air,2009
4964,582,0499549,2,Avatar,2009
4965,4570,0758746,2,Friday the 13th,2009
4966,3838,0432314,3,Attack on Leningrad,2009
4967,3472,1381512,3,RoboGeisha,2009
4968,3082,1488591,3,Professor Layton and the Eternal Diva,2009
4969,3847,1342378,3,"Girl (Flickan), The",2009
4970,4217,1024744,0,I Come with the Rain,2009
4971,6067,1148165,1,Bran Nue Dae,2009
4972,7917,1242422,0,Celda 211,2009
4973,7176,1362534,3,Butter bei die Fische,2009
4974,6829,1082876,3,Tales from the Catholic Church of Elvis!,2009
4975,6122,1483797,3,Redline,2009
4976,8456,0446043,3,Opie Gets Laid,2009
4977,6533,1073105,3,"Descent: Part 2, The",2009
4978,7623,1248971,1,Cherrybomb,2009
4979,7631,1144825,1,Fatal Rescue,2009
4980,6189,0970452,3,Solomon Kane,2009
4981,6571,3671900,0,Chohatsu Daikaiju Gehara,2009
4982,6937,1385912,1,I can do bad all by myself,2009
4983,6224,1232783,3,Sorority Row,2009
4984,5889,1187064,3,Triangle,2009
4985,5951,1422674,3,Ju-on: Black Ghost,2009
4986,2396,1183665,3,Cracks,2009
4987,633,0929632,3,Precious: Based on the Novel Push by Sapphire,2009
4988,992,1133993,2,Serious Moonlight,2009
4989,996,1339268,3,Beeswax,2009
4990,641,1172994,3,"House of the Devil, The",2009
4991,1705,1198153,3,"Assassin Next Door, The",2009
4992,1011,1183672,3,"Girl on the Train, The",2009
4993,654,1127180,3,Drag Me to Hell,2009
4994,4265,0365929,3,Whiteout,2009
4995,5359,1137436,2,Awaydays,2009
4996,5363,0844708,3,"Last House on the Left, The",2009
4997,2777,1071804,3,Ink,2009
4998,5367,1129445,3,Amelia,2009
4999,5013,1446201,3,12 Men of Christmas,2009
5000,3165,1233219,2,"My Son, My Son, What Have Ye Done",2009
5001,680,0814331,3,Spring Breakdown,2009
5002,1043,1371630,1,Air Doll,2009
5003,2454,1461312,3,Alice,2009
5004,324,0796366,3,Star Trek,2009
5005,5052,1351177,0,Last of the Living,2009
5006,1410,1389374,2,"She, a Chinese",2009
5007,2470,1350498,0,Mega Shark vs Giant Octopus,2009
5008,714,1012729,3,Helen,2009
5009,3585,1186373,3,Wonder Woman,2009
5010,718,0380510,3,"Lovely Bones, The",2009
5011,353,0465580,3,Push,2009
5012,1080,1278340,2,Dead Snow,2009
5013,726,1232207,1,Capitalism: A Love Story,2009
5014,361,1119646,1,"Hangover, The",2009
5015,1797,1406160,3,Jaffa,2009
5016,1805,1206488,3,"Milk of Sorrow, The",2009
5017,1446,0381940,3,Cargo,2009
5018,377,0758751,3,Grey Gardens,2009
5019,1813,1379177,0,"Disappearance of Alice Creed, The",2009
5020,385,1196339,3,Princess Protection Program,2009
5021,2166,1179794,2,TiMER,2009
5022,1821,1035736,3,Coco avant Chanel,2009
5023,2174,0471041,0,Tournament,2009
5024,2884,1379222,3,"Double Hour, The",2009
5025,2536,1034032,1,Gamer,2009
5026,2540,0896923,3,"City of Your Final Destination, The",2009
5027,780,1259571,3,New Moon,2009
5028,1485,1504429,3,Hideaway (Le refuge),2009
5029,434,1022603,1,(500) Days of Summer,2009
5030,1493,1003034,0,Perrier&#39;s Bounty,2009
5031,4764,1245112,1,[Rec] 2,2009
5032,453,1046173,1,G.I. Joe: The Rise of Cobra,2009
5033,5506,1268962,3,Drool,2009
5034,811,1405808,1,Lost Persons Area,2009
5035,4062,1220198,3,"Fourth Kind, The",2009
5036,1179,0403702,1,Youth in Revolt,2009
5037,2239,0362478,3,"Box, The",2009
5038,1885,1020885,3,Lesbian Vampire Killers,2009
5039,4075,0910905,2,In the Electric Mist,2009
5040,485,1132620,3,"Girl with the Dragon Tattoo, The",2009
5041,2956,1068678,3,Veronika Decides to Die,2009
5042,2600,1300851,0,"Boondock Saints II: All Saints Day, The",2009
5043,1549,1185376,1,Map of the Sounds of Tokyo,2009
5044,497,1178663,3,Whatever Works,2009
5045,1909,0452694,3,"Time Traveler&#39;s Wife, The",2009
5046,1557,0448182,3,Yesterday Was a Lie,2009
5047,1917,0780511,2,Everybody&#39;s Fine,2009
5048,3752,1187044,3,"Maid, The",2009
5049,4119,1185836,2,Adam,2009
5050,5586,1305714,3,Make the Yuletide Gay,2009
5051,885,1174732,3,An Education,2009
5052,2650,1054580,3,Desert Flower,2009
5053,2304,0790627,0,Brief Interviews With Hideous Men,2009
5054,557,0361748,3,Inglourious Basterds,2009
5055,2671,1191111,1,Enter the Void,2009
5056,2336,0386117,1,Where the Wild Things Are,2009
5057,1288,1135952,3,White Material,2009
5058,2348,1086216,3,Uncertainty,2009
5059,3821,1050001,3,Albino Farm,2009
5060,4931,1072438,2,Not Since You,2009
5061,5666,0775552,3,Aliens in the Attic,2009
5062,3846,1230424,3,Dance Subaru,2009
5063,6058,0899106,3,Love Happens,2009
5064,5784,1075749,3,Reykjavik Whale Watching Massacre,2009
5065,6883,1209377,3,Beautiful Kate,2009
5066,7614,1119123,3,Accidents Happen,2009
5067,8003,1085779,3,"Hole, The",2009
5068,6214,1461305,3,XXXHOLiC: Shunmuki - Kouhen,2009
5069,6270,1127896,1,Taking Woodstock,2009
5070,8146,1237838,1,Mystery Team,2009
5071,7382,1132193,1,(Untitled),2009
5072,6311,0838247,1,After.Life,2009
5073,987,1130080,1,"Informant!, The",2009
5074,2042,0924129,3,Crossing Over,2009
5075,632,0988045,1,Sherlock Holmes,2009
5076,644,0870984,0,Antichrist,2009
5077,1721,1139668,3,"Unborn, The",2009
5078,2776,0790712,1,"Messenger, The",2009
5079,1738,0762073,3,Thirst (Bakjwi),2009
5080,307,1112782,1,Thick as Thieves,2009
5081,311,1091722,3,Adventureland,2009
5082,315,0974661,3,17 Again,2009
5083,1750,0795351,3,Case 39,2009
5084,697,1315981,1,A Single Man,2009
5085,709,0875034,2,Nine,2009
5086,1771,1149361,3,Micmacs (Micmacs &agrave; tire-larigot),2009
5087,1413,0485947,1,Mr. Nobody,2009
5088,713,0898367,1,"Road, The",2009
5089,344,0438488,2,Terminator Salvation,2009
5090,1780,1116186,3,Still waiting,2009
5091,2830,0913425,3,Broken Embraces,2009
5092,1421,0762125,1,Planet 51,2009
5093,2127,1235796,3,Ondine,2009
5094,721,1426374,1,Los viajes del viento,2009
5095,4332,1508661,3,Dead Hooker in a Trunk,2009
5096,1796,1483831,0,Lebanon,2009
5097,1804,1337051,1,"Police, Adjective",2009
5098,1454,1258197,3,Exam,2009
5099,3997,1059925,3,According to Greta,2009
5100,1111,1340768,1,&quot;Chess in Concert&quot;,2009
5101,4006,1020543,3,Infestation,2009
5102,408,1201167,1,Funny People,2009
5103,5116,1257579,3,El traspatio (Backyard),2009
5104,771,1230414,3,It&#39;s Complicated,2009
5105,5120,1485698,1,Dom zly,2009
5106,1484,0808526,3,Life During Wartime,2009
5107,1137,1473149,3,Scheherazade Tell Me a Story,2009
5108,1488,1135525,3,"Slammin&#39; Salmon, The",2009
5109,4763,0806203,3,Carriers,2009
5110,4049,1242618,3,Deadline,2009
5111,1162,1121977,3,Mother and Child,2009
5112,456,1111422,0,"Taking of Pelham 123, The",2009
5113,477,1055369,3,Transformers: Revenge of the Fallen,2009
5114,1186,1057500,1,Invictus,2009
5115,3345,1289406,1,Harry Brown,2009
5116,4086,1083456,1,Fired Up!,2009
5117,2258,1050002,3,My Last Five Girlfriends,2009
5118,496,1226774,3,In the Loop,2009
5119,4827,1194238,3,Polytechnique,2009
5120,3730,1532957,2,Paa,2009
5121,3378,1463167,3,Il richiamo,2009
5122,1574,1315214,3,Hannah Free,2009
5123,4114,1422201,2,One Hot Summer,2009
5124,1936,1022885,2,"Scouting Book for Boys, The",2009
5125,528,1156398,3,Zombieland,2009
5126,888,1232776,3,Fish Tank,2009
5127,536,1424431,1,Tsar,2009
5128,892,1197624,3,Law Abiding Citizen,2009
5129,544,1182345,1,Moon,2009
5130,900,1017460,3,Splice,2009
5131,548,1234548,0,"Men Who Stare at Goats, The",2009
5132,3779,0913354,0,Armored,2009
5133,5636,1285309,3,"Joneses, The",2009
5134,3066,1187043,1,3 Idiots,2009
5135,3462,1320082,2,"Concert, The",2009
5136,951,1210042,1,Brooklyn&#39;s Finest,2009
5137,4596,1144884,3,"Final Destination, The",2009
5138,6573,1142800,0,Madea Goes to Jail,2009
5139,6213,1263772,3,XXXHOLic: Shunmuki - Zenpen,2009
5140,5891,1269560,3,Love Takes Wing,2009
5141,8555,1028532,1,Hachi: A Dog&#39;s Tale,2009
5142,8593,1247644,3,Breaking Upwards,2009
5143,5966,1332054,3,Cosmonauta,2009
5144,1695,1190080,1,2012,2009
5145,5695,1648194,3,"Wrong House, The",2009
5146,635,1212974,3,Bitch Slap,2009
5147,2755,1326956,3,Our Summer in Tehran,2009
5148,643,1131734,3,Jennifer&#39;s Body,2009
5149,278,1079444,3,Dead Like Me: Life After Death,2009
5150,3516,1426371,3,Little Girl,2009
5151,1720,1134854,1,Survival of the Dead,2009
5152,1724,1142988,2,"Ugly Truth, The",2009
5153,2435,1331064,3,Paper Heart,2009
5154,5019,0473705,3,State of Play,2009
5155,2439,1442519,3,Le h&eacute;risson,2009
5156,678,1216496,3,Madeo,2009
5157,2443,1424327,1,Eyes Wide Open,2009
5158,314,0327597,3,Coraline,2009
5159,5034,1235842,3,El nino pez,2009
5160,692,1186830,1,Agora,2009
5161,696,1054606,1,"Imaginarium of Doctor Parnassus, The",2009
5162,3936,1372301,3,Technotise - Edit i ja,2009
5163,331,0808151,0,Angels &amp; Demons,2009
5164,2464,1309449,0,Kaiji: The Ultimate Gambler,2009
5165,3200,1183276,0,"Horde, The",2009
5166,712,1379182,3,Dogtooth,2009
5167,1779,1135092,1,"Limits of Control, The",2009
5168,347,0821642,1,"Soloist, The",2009
5169,2126,1512201,3,Last Train Home,2009
5170,724,1259574,1,Red Riding: In the Year of Our Lord 1974,2009
5171,2489,1179891,2,My Bloody Valentine 3D,2009
5172,2134,1323605,1,Suck,2009
5173,1440,0896529,3,Cairo Time,2009
5174,1803,1405809,3,Lourdes,2009
5175,371,1152836,1,Public Enemies,2009
5176,375,0417741,3,Harry Potter and the Half-Blood Prince,2009
5177,758,1349482,3,Bring It On: Fight to the Finish,2009
5178,4000,1190536,2,Black Dynamite,2009
5179,1823,1303828,1,Defendor,2009
5180,4014,1312251,3,"Good Witch&#39;s Garden, The",2009
5181,774,1134629,3,"Private Lives of Pippa Lee, The",2009
5182,1479,1103982,3,"Girlfriend Experience, The",2009
5183,1487,0765010,3,Brothers,2009
5184,1140,1305806,1,"Secret in Their Eyes, The",2009
5185,2558,1433540,1,A Town Called Panic,2009
5186,3299,1001508,3,He&#39;s Just Not That Into You,2009
5187,798,1078588,3,My Sister&#39;s Keeper,2009
5188,2915,1442437,3,Modern Family,2009
5189,1508,0995850,3,Vision - Aus dem Leben der Hildegard von Bingen,2009
5190,809,1244668,1,Soul Kitchen,2009
5191,2936,1185242,3,Finding Bliss,2009
5192,468,1136608,1,District 9,2009
5193,1526,1479676,3,Cooking with Stella,2009
5194,1177,1320352,3,Nothing Personal,2009
5195,480,0889583,0,Br&uuml;no,2009
5196,2606,1146320,3,Mutants,2009
5197,3356,1322315,1,Headhunter,2009
5198,4467,1504362,1,Natale a Beverly Hills,2009
5199,507,0458525,3,X-Men Origins: Wolverine,2009
5200,1214,1227787,3,London River,2009
5201,2273,1194263,1,Get Low,2009
5202,3377,1243375,0,"Dancer and the Thief, The",2009
5203,4846,0804539,3,Surviving Evil,2009
5204,519,1155056,2,"I Love You, Man",2009
5205,1577,1368491,3,Undertow,2009
5206,2635,1521783,2,Exit 117,2009
5207,527,0986263,1,Surrogates,2009
5208,531,1107860,0,"Maiden Heist, The",2009
5209,891,1077262,2,Ajami,2009
5210,539,0834001,1,Underworld: Rise of the Lycans,2009
5211,2656,0892782,3,Monsters vs Aliens,2009
5212,555,1058017,2,"Invention of Lying, The",2009
5213,2669,0978762,1,Mary and Max,2009
5214,915,1093908,3,Confessions of a Shopaholic,2009
5215,563,1186367,1,Ninja Assassin,2009
5216,3041,1372306,3,Year of the Carnivore,2009
5217,1634,1023441,2,Coco Chanel &amp; Igor Stravinsky,2009
5218,2685,1242423,3,Dear Lemon Lima,2009
5219,1638,1463188,2,Ngai chai dor ching,2009
5220,1282,1041829,2,"Proposal, The",2009
5221,3813,0435711,3,Wild About Harry,2009
5222,1286,1308138,3,Hua Mulan,2009
